1200	0.0610127524443566	0.39754410150078634	0.18136634144352987	-0.06819618441781057	0.22987533554621475	-0.1971190425228835	-0.5895979168700838	-0.008630143168386976	0.30433099438370836	0.06547251306282674
1869	-0.24022361404921883	-0.11159219491753451	0.09347202727358846	-0.1251020070391361	-0.1581087247551089	-0.09773424009738169	-0.3442750003999572	-0.09432006601870288	0.10664676453520867	-0.11462931774009114
1868	-0.2347300152345204	-0.15365195242719584	0.08725019127022844	-0.14452303622142634	-0.1762891037096368	-0.14356300669461755	-0.29167591741579035	-0.10399454837292908	0.041497031470826465	-0.15849151202827583
1615	0.24814124948801108	0.20652783562093346	0.17515133946108652	0.028725508640245423	-0.021794376213955156	-0.07281760304757247	-0.4050011077928511	0.05424331490744281	0.32667815219970353	0.1817013995112766
643	0.08595008407379776	-0.009565020399243436	0.9252246296331821	0.09272199915311419	0.6880008063567654	0.380269312460093	0.6105731268988516	-0.30756232985405074	0.4629307228683096	-0.20073695799654517
592	-0.19747346646171104	-0.17686812335272262	0.12402428422207662	-0.11696027202952887	-0.21087518024995738	-0.034376234744498815	-0.3049722949538969	-0.06518753742052887	0.10397692351063147	-0.014797460695016163
344	0.3238393104034654	0.03357794924759599	0.8659165221844656	0.6180446252272597	0.028415040856350455	0.012738566204671946	0.02074864335254213	0.08043360109193178	0.03247157058221811	0.6815144923739811
345	-0.22797558015650202	-0.13784405298684538	0.08026695468853257	-0.13306822630163365	-0.18285472733541053	-0.1397743354365675	-0.2986658363068216	-0.12097648287398773	0.030530828362894048	-0.15484681232218633
346	-0.1604226502578236	-0.19976097314882751	0.06710741814151441	0.01579588588432965	0.041683715106130365	0.07384998912947176	-0.5537693621009634	0.14832492236607195	0.1092840210254883	0.16387586440656673
347	-0.26862648390641275	-0.13205852519612032	0.038921819472511755	-0.16075029749452657	-0.1799257721925529	-0.21035883920915402	-0.19506543211209873	-0.03367382277141333	0.13652240733013274	-0.08092230811184993
340	0.030348971073949772	-0.04297729611067754	0.4185683925285866	0.18002727690707968	-0.035016320758459604	-0.22747888600999902	-0.2805196038297178	-0.36877446842460726	0.2769651699860819	0.416369401134934
341	0.37722290358083765	0.2289584727344642	0.5614023880153362	-0.0018850188309042458	0.373718798635458	0.26730758210184175	0.31389808741183556	-0.0465765902818439	0.8140926859768463	-0.3360929310987982
342	-0.4847222396440462	0.04674742041669442	0.12740623289514158	-0.0635670142906505	-0.09252579819027502	0.17667429387748346	-0.28056172315284317	0.09600015771722197	0.14062135655566604	0.0906852901778908
343	0.44597319260509494	0.2582317701678985	0.5019798837519966	0.29058552087767825	0.18298394613676652	0.006166827683366387	0.05686320271481866	-0.3592409953460818	0.278282777945234	0.671592633643766
2918	-0.060293504105436255	0.3023464808435772	0.12181296139500136	-0.2730182287985781	0.16171700420440951	-0.3317007777567445	-0.41620087112012416	0.07871180219718403	0.4048530118955359	0.11102635847932495
348	-0.22659468620353815	-0.14804551811093022	0.10491197929455753	-0.1109445141344133	-0.18680196427625703	-0.12257870728160898	-0.307912091751047	-0.09447175371228286	0.03373341466892602	-0.12754024537898703
349	-0.3488603503845598	-0.08917826506817754	0.019502292763110118	0.14471442571859391	-0.09085619866613624	-0.44344656771151597	0.1285658976174073	0.20672108526143465	0.7278819290391236	-0.041246244822398914
2318	0.39890133297960517	0.23064497479753365	0.3132037552775553	0.009386716905644178	-0.2527473554742486	-0.5149782366421527	-0.14482490654417476	0.435909036405123	0.36655407727695266	-0.025922404737236577
2319	-0.2235244864444412	-0.18406790851276464	0.16766722935715989	-0.1364105075204775	-0.07501329346665998	0.15340583493105137	-0.39917445607368895	0.026772684529816643	0.004358041934037687	-0.0741064159387758
2316	0.22984790260640675	-0.2715251786207011	0.4395100824940968	0.5755345151138198	-0.060279285805650965	-0.28066584724804833	-0.048620437621651795	0.30661525912734194	0.4322357015773823	0.5731450234682728
2317	0.0074104816593457724	0.18133502665230652	0.09991553300138833	-0.020370923169437026	0.35757688074722327	0.08885288662486038	-0.7392841265343078	0.137956169555493	0.20002808715832934	0.005070371264822298
2314	-0.23474507817896056	-0.15068448611704438	0.08701165506479179	-0.12271151879316135	-0.19103101245032675	-0.1386380653923409	-0.2824088049953526	-0.11407140265675308	0.03611206145352809	-0.1430147454566604
2315	0.7641985288842201	0.11836403252759474	-0.15497083887747487	-0.02085647400551092	0.0934625603975287	0.4383632680667563	0.30170458369666353	-0.17961284303724398	0.5663059110562468	1.0156324108844728
2312	-0.22866847496631199	-0.14381070885032438	0.08307380678082721	-0.1084381462276076	-0.14736599280383886	0.004757526586808088	-0.3262895251634381	-0.010764914927454591	0.05350640687366448	-0.10136554544306844
2313	-0.21920003414419786	-0.16090647047693463	0.07965947170885708	-0.12562845205834663	-0.17392568298654784	-0.11651584228713889	-0.2988360585989569	-0.10782725204135638	0.03916855679786382	-0.15785669080571044
2310	0.6359224370916464	-0.030093956348751966	0.47731729194410394	0.430944385756262	0.6600652855593614	0.36389650726435646	1.0057380854442863	0.18652384581467488	0.18228638422095084	0.6393813483955345
2311	-0.01770294111309653	0.05244337729732783	0.4357159559544815	-0.16098135000666533	-0.363227855995334	0.4333199837069828	-0.06784992996323146	0.2652803712849372	-0.013595845867327472	-0.2402882795058163
298	-0.2122578393685101	-0.14337987921709747	0.0884477869146364	-0.13623375044674593	-0.1811156155557079	-0.1437982789581532	-0.2979183833240091	-0.11422906364824867	0.03440122174881058	-0.1322276556917931
299	-0.2541245227168318	-0.1187180737355123	0.10730620078554716	-0.1363831811798435	-0.14989959743234607	-0.19844102052180296	-0.23122796897147474	-0.079822496134374	0.13378259270733034	-0.10442981016112735
